"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"58" "2010-12-24" 36 26 10 3.10916056790439 0.572398103047402 2.5806247953351 0.322410613277539 NA
"57" "2010-12-18" 49 34 14 3.38870489217783 0.541614660754022 2.5451708235427 0.43675242093604 NA
"56" "2010-12-04" 16 12 4 3.43730027419236 0.455450678513067 2.57596368030033 0.422783948318551 NA
"55" "2010-11-27" 5 4 1 3.0953953729049 0.454256948180611 2.42248062015504 NA NA
"54" "2010-11-20" 49 33 15 3.65309756514184 0.77388614885279 2.87490873444015 0.497598653032137 NA
"53" "2010-11-13" 55 34 21 3.48905880136494 0.63859514297092 2.67713685527791 0.472308958563531 NA
"52" "2010-11-06" 76 60 15 3.52656960737117 0.521125563797716 2.79795589257191 0.513271965866877 NA
"51" "2010-10-30" 48 33 15 3.62499369551119 0.495915315507508 2.85121192171357 0.444147016228015 NA
"50" "2010-10-23" 55 36 16 3.49133069365691 0.450339946117089 2.73410672185085 0.367511109866433 NA
"49" "2010-10-16" 71 44 25 3.55506879124379 0.669782327644858 2.86242851344288 0.552969349819055 NA
"48" "2010-10-09" 75 52 19 3.54122210769506 0.646228546416663 2.77697018341489 0.628687773629905 NA
"47" "2010-10-02" 53 34 17 3.63460762815688 0.643948996439714 2.85020119510789 0.514062964189538 NA
"46" "2010-09-25" 63 42 19 3.46822839494447 0.629371016804215 2.75978830915287 0.507022867562577 NA
"45" "2010-09-18" 44 29 11 3.43379868405513 0.603796102292508 2.88879609397216 0.492858253380775 NA
"44" "2010-09-11" 37 20 16 3.57142987147584 0.65363477106913 3.05193381841629 0.480117021070438 NA
"43" "2010-09-04" 42 24 18 3.54715370053145 0.681285404483191 2.75480089572444 0.508861207468353 NA
"42" "2010-08-28" 54 36 17 3.65256215642761 0.683006288728205 2.86089258570543 0.445330850614351 NA
"41" "2010-08-21" 46 27 17 3.56523132271824 0.53575700359265 2.92006818678556 0.300410542670959 NA
"40" "2010-08-14" 40 30 9 3.58900729038608 0.574104492370512 3.05006163915952 0.33357168843367 NA
"39" "2010-08-07" 27 17 10 3.37148522545197 0.473196436760945 3.06607601006895 0.629694358452629 NA
"38" "2010-07-31" 39 24 15 3.67371986456264 0.637951796018223 2.85610421516126 0.504677068299555 NA
"37" "2010-07-24" 40 30 10 3.66646431062351 0.767543855100704 2.93398678254491 0.552747919247188 NA
"36" "2010-07-17" 54 30 15 3.44459526613242 0.547519983844089 3.07848243201629 0.698039073036441 NA
"35" "2010-07-10" 52 32 17 3.68128705763586 0.730659869166897 2.94471271932223 0.569624097966013 NA
"34" "2010-07-03" 55 31 14 3.49531072156497 0.640018041488479 3.10156504578681 0.661222004647693 NA
"33" "2010-06-26" 39 27 11 3.68087499906102 0.572411084603591 2.98612844764244 0.766390850240183 NA
"32" "2010-06-19" 23 16 7 3.42742762272079 0.557112478243012 3.12586842027226 0.330530425771614 NA
"31" "2010-06-12" 40 27 13 3.62504591204694 0.633054228354491 2.95152175576448 0.74417021343262 NA
"30" "2010-06-05" 39 27 12 3.64999267936032 0.594195035068877 3.25164156165574 0.53511169935852 NA
"29" "2010-05-29" 33 21 12 3.69802515712805 0.544231642592831 3.28738081784748 0.506144847162708 NA
"28" "2010-05-22" 49 33 6 3.52900015654014 0.55122811330619 2.91254576831219 0.548791526263163 NA
"27" "2010-05-15" 32 23 8 3.43792336701998 0.683948075477056 2.90637613258843 0.34391901284262 NA
"26" "2010-05-08" 37 32 5 3.62557304423962 0.47556642557217 3.09127811986855 0.192797848879644 NA
"25" "2010-05-01" 32 24 8 3.46126134058926 0.531234906118401 3.05314524496797 0.443727553897399 NA
"24" "2010-04-24" 27 19 7 3.59767466471188 0.634980213801107 3.17572347368316 0.39457391942608 NA
"23" "2010-04-17" 53 35 18 3.65022286793003 0.595733754439407 2.97213324716274 0.551718954438065 NA
"22" "2010-04-10" 39 25 13 3.54982277004481 0.757463059323143 2.93867358278751 0.471720916829769 NA
"21" "2010-04-03" 44 33 7 3.5235216417095 0.682680424246255 3.0911726753293 0.387251892313957 NA
"20" "2010-03-27" NA NA NA NA NA NA NA NA
"19" "2010-03-20" NA NA NA NA NA NA NA NA
"18" "2010-03-13" NA NA NA NA NA NA NA NA
"17" "2010-03-06" NA NA NA NA NA NA NA NA
"16" "2010-02-27" NA NA NA NA NA NA NA NA
"15" "2010-02-20" NA NA NA NA NA NA NA NA
"14" "2010-02-13" NA NA NA NA NA NA NA NA
"13" "2010-02-06" NA NA NA NA NA NA NA NA
"12" "2010-01-30" NA NA NA NA NA NA NA NA
"11" "2010-01-23" NA NA NA NA NA NA NA NA
"10" "2009-12-12" NA NA NA NA NA NA NA NA
"9" "2009-12-05" NA NA NA NA NA NA NA NA
"8" "2009-11-28" NA NA NA NA NA NA NA NA
"7" "2009-11-21" NA NA NA NA NA NA NA NA
"6" "2009-11-14" NA NA NA NA NA NA NA NA
"5" "2009-11-07" NA NA NA NA NA NA NA NA
"4" "2009-10-31" NA NA NA NA NA NA NA NA
"3" "2009-10-24" NA NA NA NA NA NA NA NA
"2" "2009-10-17" NA NA NA NA NA NA NA NA
"1" "2009-10-10" NA NA NA NA NA NA NA NA
